Distance (mm),T (C),P (atm),Ar,He,Ne,N2,CH4(1),CO2(2),H2O(3),H2(4),CO(5),C2H6(6),site(7),HX(8),CO2X(9),OX(10),OCX(11),HOX(12),H2OX(13),CX(14),CHX(15),CH2X(16),CH3X(17),CH4X(18),HOCXO(19),CXHO(20),HCOOX(21),CXOH(22),HCXOH(23),H2CXOH(24),C2H6X(25),C2H5X(26),CHCH3X(27),CXCH3(28),CXCH2(29),CXHCH2(30),CH3CXO(31)
14.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.000000000000004,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.500000000000004,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.000000000000004,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.500000000000004,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,319.85,0.9999999999999999,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,319.85,1.0000000000000002,0.2000000000018683,0.0,0.0,0.0,4.670554596931327e-12,0.1599988811315079,1.1188746572315397e-06,0.63999888112198,1.1188653161308333e-06,2.9775560850443187e-25,0.004083081221967182,0.9871431751962306,8.162175229672046e-08,0.005575582554863786,0.003198077719851618,6.103917877899639e-12,1.798785158426735e-10,1.2388948667065368e-20,2.0063244259238397e-16,3.771949964891483e-22,2.197952474972808e-20,1.824426211301621e-13,6.536712281757497e-11,1.4331794955179478e-09,3.221048082153245e-14,2.384632666084768e-13,7.846914825746177e-19,1.0321827750498426e-14,3.8377419284755116e-27,1.2404190039112468e-32,2.004650602913647e-34,3.9282429613304684e-27,4.2733676259178354e-30,1.4375182686786253e-36,3.279323821738517e-32
35.50000000000001,319.85,0.9999999999999997,0.20000000000504028,0.0,0.0,0.0,1.2600531114155959e-11,0.15999811590468344,1.884111949222615e-06,0.6399981158789784,1.8840867481652221e-06,1.5933502730491528e-24,0.004082501119545229,0.9870024087555161,8.160977009769055e-08,0.003345747278096041,0.005569258437538135,4.17524539503508e-12,3.0265981446147685e-10,2.1083644552513793e-20,3.4143635171237193e-16,6.548492868480018e-22,5.736087230275133e-20,4.919436267855034e-13,7.857661366338684e-11,2.4127748845887836e-09,3.2205735359999186e-14,4.616040322908185e-13,1.5189584469022994e-18,1.9980361142543684e-14,2.0528081154205383e-26,6.490138885081674e-32,9.954078079860144e-34,1.8030468346553226e-26,1.9614586582688976e-29,6.598159642866729e-36,1.4415125206565956e-31
36.00000000000001,319.85,1.0000000000000002,0.20000000000925092,0.0,0.0,0.0,2.3127192891801422e-11,0.1599975005450297,2.499485498114644e-06,0.6399975004978504,2.4994392437593433e-06,4.629102029846143e-24,0.004077535660658273,0.9858014949331626,8.151019828169773e-08,0.0025287803689474538,0.007592103839206356,3.3616477773139924e-12,4.0095222742323375e-10,2.8084017926095125e-20,4.54800357659771e-16,8.898402962837242e-22,1.0350095519964848e-19,9.0165697277004e-13,8.47394521148802e-11,3.1968162175451466e-09,3.2166426763796254e-14,6.535512355822355e-13,2.1505786856197915e-18,2.8288673417769967e-14,5.95534888888183e-26,1.8477459220879635e-31,2.701517445448039e-33,4.508481170855147e-26,4.9045889627693165e-29,1.649859461826376e-35,3.451707560148147e-31
36.5,319.85,0.9999999999999999,0.20000000001434678,0.0,0.0,0.0,3.5866889492441494e-11,0.15999697154607606,3.0285012681287683e-06,0.6399969714729078,3.0284295343544476e-06,1.0139969303276161e-23,0.004071810151017261,0.9844168829423384,8.139547694871853e-08,0.002088525001749878,0.009422696062469474,2.8939559574601707e-12,4.850928510771266e-10,3.411236567139422e-20,5.524220763093875e-16,1.1023066158306249e-21,1.5882283930753556e-19,1.3962277628360015e-12,8.84136439762421e-11,3.867913366717885e-09,3.2121141490027056e-14,8.256172464385963e-13,2.7167772170013447e-18,3.5736424576054097e-14,1.3024673444939648e-25,3.9863697105492625e-31,5.617793293088133e-33,8.733335432663195e-26,9.500635975319019e-29,3.195932918509299e-35,6.419726386544233e-31
37.0,319.85,0.9999999999999997,0.20000000002022544,0.0,0.0,0.0,5.0563512865373715e-11,0.1599964998926063,3.5001741374368103e-06,0.6399964997894568,3.5000730104157486e-06,1.8834844242032255e-23,0.00406592606766314,0.9829939728724562,8.127761525635452e-08,0.001806916756530656,0.011133097905279587,2.5839984192171955e-12,5.598083638575915e-10,3.9497969875811314e-20,6.39634226596358e-16,1.3011940927112561e-21,2.2224525280582645e-19,1.9653608458671178e-12,9.088881782514957e-11,4.463804401346943e-09,3.207461821766969e-14,9.844091461335003e-13,3.2392954941964867e-18,4.260960266664481e-14,2.4155341020479455e-25,7.319041521717696e-31,1.0025868725967093e-32,1.4673271033421873e-25,1.596245330240362e-28,5.369640380756272e-35,1.038546813400254e-30
37.5,319.85,0.9999999999999999,0.20000000002681254,0.0,0.0,0.0,6.703121141715685e-11,0.1599960695885145,3.9304999665785675e-06,0.639996069451771,3.930365904160326e-06,3.138903679457247e-23,0.004060029491070902,0.9815680719145432,8.115952529026916e-08,0.0016082965803762813,0.012763515122291569,2.360908971601721e-12,6.277041424425579e-10,4.442183329165569e-20,7.193681355496825e-16,1.4912880714966749e-21,2.929701312272044e-19,2.6015448093911053e-12,9.268235302133995e-11,5.005283671869904e-09,3.2028005824934905e-14,1.1339350780941815e-12,3.731322803923749e-18,4.90817000791861e-14,4.0193921143583114e-25,1.2085842484397037e-30,1.6189929366781364e-32,2.2504378985761366e-25,2.4481604796065936e-28,8.235424100259025e-35,1.537784784448838e-30
38.0,319.85,1.0,0.2000000000340511,0.0,0.0,0.0,8.512748809701914e-11,0.1599956707485964,4.329363771793636e-06,0.6399956705749366,4.329193516763566e-06,4.844159055963798e-23,0.004054154839040903,0.9801474945749692,8.1041890038071e-08,0.0014590654409345218,0.014339197806338466,2.191470446707215e-12,6.90389236257443e-10,4.89954379884297e-20,7.934292385680944e-16,1.6754524645343215e-21,3.7037725598902593e-19,3.2989831704768346e-12,9.404584548115871e-11,5.505191262537742e-09,3.198157362828152e-14,1.2768167402339167e-12,4.2014861533185985e-18,5.526619675490982e-14,6.193583931505584e-25,1.8512117791539124e-30,2.435696933224478e-32,3.2387335518388685e-25,3.5232885263313357e-28,1.18520852290757e-34,2.1419381140490232e-30
38.5,319.85,0.9999999999999997,0.2000000000418956,0.0,0.0,0.0,1.0473873057185596e-10,0.159995296772925,4.7033653300122896e-06,0.6399952965592582,4.703155852511367e-06,7.059493232713302e-23,0.004048302626906998,0.9787323609500136,8.092471643224903e-08,0.0013418680021259873,0.015877380672127555,2.057842542765336e-12,7.489368066457642e-10,5.329293409598291e-20,8.630183773908281e-16,1.8555349963053266e-21,4.539659769609158e-19,4.0530191904959964e-12,9.511775576221933e-11,5.9720900100790355e-09,3.193532421689096e-14,1.414882597962465e-12,4.6558023176562615e-18,6.124223752315413e-14,9.012514060712006e-25,2.680852692854838e-30,3.475733991080601e-32,4.446976719032832e-25,4.8376893365302945e-28,1.627364930943469e-34,2.852852931518594e-30
39.0,319.85,0.9999999999999999,0.20000000005030877,0.0,0.0,0.0,1.257716635791809e-10,0.15999494300087178,5.05716514673498e-06,0.6399949427442977,5.056913603368528e-06,9.841583887832809e-23,0.004042462170038721,0.9773200846307354,8.080778850283872e-08,0.0012467668678736513,0.017390598202656628,1.949502365485379e-12,8.041035149025018e-10,5.736645727386864e-20,9.289798669493851e-16,2.032793243425221e-21,5.433201802875254e-19,4.859795784938397e-12,9.598118317381533e-11,6.412016954189337e-09,3.188917225635951e-14,1.5494769148404599e-12,5.098694745662543e-18,6.706800852208797e-14,1.2545587381703642e-24,3.71714998320635e-30,4.7605519239839354e-32,5.88878488126221e-25,6.406176992168834e-28,2.154995102341167e-34,3.672102288301576e-30
39.5,319.85,1.0,0.20000000005925928,0.0,0.0,0.0,1.4814793930061282e-10,0.1599946059978302,5.3941977249550565e-06,0.6399946056956085,5.393901429038564e-06,1.3243693434128457e-22,0.004036619216088626,0.9759072174788309,8.06908195872579e-08,0.0011676289109404494,0.01888844591106255,1.859801900447013e-12,8.564457944682863e-10,6.125423683027292e-20,9.919328064622517e-16,2.2081176206319766e-21,6.38085837792251e-19,5.716039976339949e-12,9.668930853993579e-11,6.829411398485682e-09,3.184300454143951e-14,1.6816326975385705e-12,5.533562656633463e-18,7.278822312763903e-14,1.6857409391022218e-24,4.9783841346002145e-30,6.31009313879688e-32,7.5767473244176015e-25,8.242447047613143e-28,2.7727062276587483e-34,4.601066351790543e-30
40.0,319.85,1.0,0.20000000006872035,0.0,0.0,0.0,1.718005273332589e-10,0.15999428314607134,5.717080705240047e-06,0.6399942827955984,5.71673710414911e-06,1.731585689807305e-22,0.004030758688204495,0.9744901125790102,8.057350695999593e-08,0.0011004462665054654,0.020378593650785436,1.7843145851834453e-12,9.063865448287328e-10,6.49852409899253e-20,1.0523463095055788e-15,2.382157659647537e-21,7.37955872631713e-19,6.618918743988454e-12,9.727789062860047e-11,7.227647177500247e-09,3.1796701546184756e-14,1.8121747182897128e-12,5.963120048500907e-18,7.843858127993056e-14,2.200802964238922e-24,6.481544298782251e-30,8.142881961014261e-32,9.522519831462236e-25,1.0359179540885386e-27,3.484763872524312e-34,5.640983598820625e-30
40.5,319.85,0.9999999999999999,0.2000000000786686,0.0,0.0,0.0,1.9667120183411915e-10,0.15999397239519864,6.0278644072122805e-06,0.6399939719939896,6.027471064772351e-06,2.2105081399485893e-22,0.00402486566018527,0.9730651598339041,8.04555511990779e-08,0.0010424791910043465,0.021867406186276434,1.7199681929339596e-12,9.542558032737886e-10,6.858200633001654e-20,1.1105853266005586e-15,2.5553980095728187e-21,8.42659528210725e-19,7.565938375626339e-12,9.777193344763826e-11,7.609357217279979e-09,3.17501450612426e-14,1.9417842143201526e-12,6.3896085991455916e-18,8.404856999564846e-14,2.805319470204732e-24,8.242401294189831e-30,1.0276110281486144e-31,1.1736903325083669e-24,1.2768124545293462e-27,4.295120757184981e-34,6.792984768029129e-30
41.0,319.85,0.9999999999999999,0.20000000008908367,0.0,0.0,0.0,2.2270873104309668e-10,0.15999367210229543,6.3281916799710325e-06,0.6399936716479697,6.32774626247425e-06,2.7655548583910427e-22,0.004018925649045789,0.9716288565888016,8.033666195290034e-08,0.0009917852914158086,0.023360343046163502,1.664557791404704e-12,1.0003167902674075e-09,7.206244750904391e-20,1.1669399535889986e-15,2.7282064445197428e-21,9.51954639007146e-19,8.554871640420554e-12,9.818948275864134e-11,7.976641362824759e-09,3.170322046613678e-14,2.071041397863996e-12,6.814937550665397e-18,8.964330341089879e-14,3.5044599844253846e-24,1.0275579710216454e-29,1.2725719955172937e-31,1.4229911174738594e-24,1.5480175389614096e-27,5.207441387894656e-34,8.058115981433044e-30
41.5,319.85,1.0000000000000007,0.2000000000999471,0.0,0.0,0.0,2.49867534716443e-10,0.15999338092533072,6.619404494289466e-06,0.6399933804156009,6.618904759157551e-06,3.4008814593354814e-22,0.004012924637228644,0.9701778129290257,8.021655832975712e-08,0.0009469453713915008,0.024862227357385837,1.6164566729552885e-12,1.0447832681160774e-09,7.544106192023516e-20,1.2216449407690114e-15,2.900865403279837e-21,1.0656218430392065e-18,9.583703468345113e-12,9.85439047106439e-11,8.331204882965781e-09,3.165581688061586e-14,2.200454513722918e-12,7.240779326677789e-18,9.524478053441196e-14,4.3030132616227734e-24,1.2594627364009212e-29,1.5506480848566068e-31,1.701082777555727e-24,1.8505432383370336e-27,6.225123494289826e-34,9.437354733419516e-30
42.0,319.85,1.0000000000000002,0.20000000011124278,0.0,0.0,0.0,2.781066637578237e-10,0.15999309774965595,6.902617444716708e-06,0.6399930971823186,6.90206123129452e-06,4.120400274921063e-22,0.0040068489906495315,0.9687087318154161,8.009496722194304e-08,0.0009068959268598279,0.02637743329593879,1.574436826543829e-12,1.0878315012940722e-09,7.872975864686455e-20,1.2748931175615691e-15,3.0735933912012373e-21,1.1834601346789787e-18,1.0650589345780944e-11,9.884531419955379e-11,8.674453897902538e-09,3.160782650163446e-14,2.3304804218139016e-12,7.668637261552566e-18,1.0087277615982262e-13,5.205410224301783e-24,1.521208052153028e-29,1.8632063299925572e-31,2.0088259649622195e-24,2.185325840757344e-27,7.351316730342697e-34,1.093162098081742e-29
42.5,319.85,1.0,0.2000000001229557,0.0,0.0,0.0,3.0738900798278317e-10,0.1599928216358563,7.17876989709055e-06,0.639992821008783,7.178155118993295e-06,4.927798577165298e-22,0.004000685342029165,0.9672183808417049,7.99716209468486e-08,0.0008708226155070792,0.027910020976622266,1.5375531260740028e-12,1.1296087320705637e-09,8.193844510074783e-20,1.3268448928196707e-15,3.2465598987466835e-21,1.3052833673277922e-18,1.1753822689061236e-11,9.910150352869157e-11,9.007563001024189e-09,3.155914367126685e-14,2.461539666302843e-12,8.099895187077834e-18,1.0654549312979229e-13,6.215745079845266e-24,1.8139523804334355e-29,2.2115104128490517e-31,2.3470179802686017e-24,2.553232716838819e-27,8.588938907133123e-34,1.2541784733891533e-29
43.0,319.85,1.0,0.20000000013507235,0.0,0.0,0.0,3.3768066930188536e-10,0.15999255178183552,7.4486639028209215e-06,0.6399925510929672,7.447988541420486e-06,5.826555780381505e-22,0.003994420468935527,0.9657035627227705,7.984625478960861e-08,0.0008380901600754285,0.029463836183394695,1.505066170770267e-12,1.1702393328635252e-09,8.507545223782899e-20,1.3776351408571756e-15,3.419896037114562e-21,1.4309174444472853e-18,1.2891808704305868e-11,9.931856527067947e-11,9.331524343272752e-09,3.150966390608774e-14,2.5940278608774376e-12,8.535854896927993e-18,1.1228005514415518e-13,7.337794648509449e-24,2.1387644923884915e-29,2.596726653629491e-31,2.716396632549493e-24,2.9550665189786624e-27,9.940690119416597e-34,1.426867105357959e-29
43.50000000000001,319.85,0.9999999999999997,0.20000000014758032,0.0,0.0,0.0,3.6895045733645556e-10,0.1599922874946556,7.71299235886814e-06,0.639992286741997,7.712254457892537e-06,6.819959454494355e-22,0.00398804117892555,0.9641610875060276,7.971860469266909e-08,0.0008081948565803169,0.031042585764578415,1.4763894286930058e-12,1.20982936600393e-09,8.814784920992532e-20,1.4273782968593984e-15,3.593702264419421e-21,1.5601980192462181e-18,1.406304302799771e-11,9.950132140264282e-11,9.647184011003998e-09,3.1459282984752015e-14,2.7283245573040032e-12,8.97776532956465e-18,1.1809289063190298e-13,8.575035679244267e-24,2.4966283644617137e-29,3.0199293386061667e-31,3.117643547243716e-24,3.391568779834675e-27,1.1409064851140681e-33,1.611306305689991e-29
