-8.81312305932342, 19.984972835510348
-6.325734052405077, 19.984972835510348
-3.8383450454867347, 20.000551696598393
-1.350956038568393, 20.0628671409506
1.1364329683499488, 20.140761446390854
3.6238219752682905, 20.218655751831108
6.111210982186634, 20.34328664053551
8.598599989104976, 20.59254841794433
11.085988996023318, 20.90412563970534
13.57337800294166, 21.293597166906608
16.06076700986, 21.636332110843725
18.548156016778343, 21.947909332604738
21.035545023696688, 22.337380859806018
23.52293403061503, 22.617800359390927
26.01032303753337, 22.804746692447537
28.497712044451713, 23.11632391420855
30.985101051370055, 23.412322274881518
33.4724900582884, 23.77063607990668
35.959879065206735, 24.16010760710796
38.447268072125084, 24.58073685648533
40.93465707904342, 24.44052710669287
43.42204608596177, 24.1445287460199
45.9094350928801, 24.33147507907651
48.39682409979845, 24.611894578661435
50.884213106716786, 24.76768318954194
53.14547584027892, 24.726139559973802
56.98962248733454, 24.34532295559923
59.92926404096531, 24.307241295161774
