-8.81312305932342, 0.2153981147739188
-6.325734052405077, 0.32445014239026193
-3.994894003964113, 0.4241500979017019
-1.350956038568393, 0.5425541976229766
1.1364329683499488, 0.8385525582959446
3.6238219752682905, 1.1812875022330616
6.111210982186634, 1.742126501402879
8.598599989104976, 2.4743329725412906
11.085988996023318, 3.346749193472121
13.57337800294166, 4.203586553314906
16.06076700986, 5.09158163533381
18.548156016778343, 5.870524689736342
21.035545023696688, 6.665046605226934
23.52293403061503, 7.319358770925078
26.01032303753337, 7.926934353359044
28.497712044451713, 8.59682538014522
30.985101051370055, 9.37576843454778
33.4724900582884, 10.030080600245896
35.959879065206735, 10.606498460503772
38.447268072125084, 11.151758598585559
40.93465707904342, 11.72817645884345
43.42204608596177, 12.179963430396924
45.9094350928801, 12.491540652157923
48.39682409979845, 12.7563812906548
50.884213106716786, 12.896591040447248
53.14547584027892, 12.768498182612163
56.98962248733454, 12.60059267977428
60.042327177643415, 12.58189804646861
